,timeStamps,Actual pupil (z),Predicted pupil (z),Predicted pupil - luminance (z),Predicted pupil - contrast (z)
251,10.06,0.31328315913301485,0.6860551065498567,-0.32814400623338574,0.7765854378645993
252,10.1,0.21814212869619085,0.6206272247543781,-0.3356113140225052,0.7205473827502656
253,10.14,0.14655735065246964,0.5239802161944236,-0.3412724220165748,0.6346367799903314
254,10.18,0.08421287050880508,0.41599689737883666,-0.3449374084760373,0.5373203414035493
255,10.22,0.01680775050763405,0.31647036467934353,-0.3463828963025252,0.4469982495295112
256,10.26,-0.06996395268710169,0.23964939046625341,-0.3453059835030242,0.3768423760555776
257,10.3,-0.19041819356844597,0.1905101523614006,-0.3412970281994636,0.33124678057087037
258,10.34,-0.35885590989396426,0.16480348311490012,-0.33385427302922865,0.30590046298129103
259,10.38,-0.3938198756750568,0.1534267734771745,-0.32244818715373064,0.29201600985332127
260,10.42,-0.32874735525212273,0.1478798567041762,-0.306621100892646,0.2815846772990361
261,10.46,-0.2136190498884701,0.1434250174940315,-0.2860890376712266,0.2703522362581065
262,10.5,-0.0584461165722427,0.13944016742198334,-0.2608083954319412,0.25804423947692245
263,10.54,0.0767045027676973,0.13821056539600035,-0.23098448676640437,0.24712501200853912
264,10.58,-0.03842380259595529,0.14345020738946568,-0.19702504300671683,0.24133799299205086
265,10.62,-0.013395910125596032,0.15922800898047798,-0.15946495507554778,0.24467694589477176
266,10.66,-0.06345169506631455,0.18897671058606672,-0.11889637671800153,0.2604911931967239
267,10.7,0.021643139332906933,0.23413408904852953,-0.07592892289421577,0.2902619405316974
268,10.74,0.06168776728548175,0.29047014830877976,-0.031186196526710407,0.3301959119794764
269,10.78,0.10173239523805656,0.3445423303248765,0.014672072906471439,0.3678755412512993
270,10.82,0.14177702319063137,0.38020053666481624,0.06092253483302942,0.3882919548414621
271,10.86,0.2018439651194936,0.38991367527981047,0.10676783166630989,0.38444272893211273
272,10.9,0.1918328081313499,0.37736439442914355,0.15136234921283365,0.35981853049264556
273,10.95,0.19683838662542175,0.353247881491804,0.19388281678767116,0.3245228279294807
274,10.99,0.07169892427362545,0.3302736230960947,0.23363363906126108,0.29062369633712964
275,11.03,-0.03842380259595529,0.3193645699002308,0.27015540160185797,0.26857313781936965
276,11.07,-0.29370830579361973,0.3275874581232232,0.30329437349235805,0.26515505814403845
277,11.11,-0.3988254541691286,0.35764684634526794,0.33320058920610907,0.2829143506943534
278,11.15,-0.48892586706242197,0.4083765258600989,0.3602488481653671,0.3206386539579404
279,11.19,-0.4839202885683501,0.47598364819128314,0.3849072913184123,0.3746168812116357
280,11.23,-0.4288589251335597,0.5553922879348265,0.40759797041223184,0.4399815656200614
281,11.27,-0.2786915703114042,0.6406728669792395,0.4285950277767132,0.5111379787788264
282,11.31,-0.10349632301888936,0.724304935859139,0.4479891358413899,0.5810382845262095
283,11.35,-0.023407067113739737,0.7980832188303908,0.46571981268944507,0.6420141283092456
284,11.39,0.21686070060170914,0.8565593962015843,0.4816526435010219,0.6890247806636464
285,11.43,0.4120782618705114,0.8994271408785471,0.4956672049071575,0.7218733742649351
286,11.47,0.5822679306689543,0.930731625333353,0.5077264999205608,0.7444442100273194
287,11.51,0.6173069801274573,0.9561986857474327,0.517913094054232,0.7621912345848647
288,11.55,0.5422233027163795,0.9779177472516689,0.5264305634563264,0.7772754975313287
289,11.59,0.46713962530530173,0.9891786125742116,0.5335762056621624,0.7838952502721344
290,11.63,0.35201131994164914,0.9796338302132928,0.5396938832348124,0.772881383559053
291,11.67,0.3269834274712899,0.945888422003604,0.5451166807168825,0.7411670407420693
292,11.71,0.31196669198907434,0.89448083309375,0.5501070840311556,0.694488850495602
293,11.75,0.26191090704835585,0.83625358777166,0.5547991173817814,0.6424164523346947
294,11.79,0.3169722704831462,0.7786396153965016,0.5591481495545394,0.5915080987841458
295,11.83,0.37703921241200844,0.7249489385448641,0.5629010141493348,0.5446890236646784
296,11.87,0.5121898317519484,0.6783630550235968,0.5656024340505778,0.5048076158311608
297,11.91,0.5822679306689543,0.641917421027391,0.5666439840929874,0.47457326396015637
298,11.95,0.6923906575385351,0.6147553186649639,0.565343317358408,0.45311195867849025
299,11.99,0.7824910704318284,0.5921168680588114,0.5610300121212135,0.4359532786459103
300,12.03,0.6923906575385351,0.5702442517438953,0.5531189306622019,0.4196104869086723
301,12.07,0.5322121457282358,0.5493105569391001,0.5411641611562529,0.40436891238544614
302,12.11,0.34200016295350544,0.5326510176892979,0.5248934412713561,0.3935744211285495
303,12.15,0.10673797373212841,0.5244435001311061,0.5042226208624859,0.39139168262503565
304,12.19,-0.0684572735603864,0.5277425541399386,0.4792498174559985,0.40088436933282223
305,12.23,-0.1935967359121827,0.5406050896180282,0.4502334129983228,0.4204138946856539
306,12.27,-0.34876966922841013,0.5529597285123844,0.41756263384280806,0.44081573801805324
307,12.31,-0.4388700821217034,0.5525275460102373,0.38172813135275696,0.45083587324131646
308,12.35,-0.5089481810387094,0.5340944721160774,0.3432912120051183,0.4455701710755725
309,12.39,-0.5089481810387094,0.5019061456583598,0.30283907288195955,0.4286346262310599
310,12.43,-0.4939314455564938,0.4663279112715542,0.2609110852886993,0.4091665270407824
311,12.47,-0.43386450362763157,0.43875646008389413,0.21789756011306624,0.3972792016496373
312,12.51,-0.3337529337461946,0.42707806919031843,0.1739406979691949,0.3999878535880769
313,12.55,-0.353775247722482,0.4300399265528243,0.1288853366719086,0.41598617937510024
314,12.59,-0.3137306197699071,0.432364430518998,0.0823177238395493,0.43093933192129985
315,12.63,-0.3037194627817634,0.41242700979034697,0.03369724472424242,0.4245832303003622
316,12.67,-0.3737975616987694,0.35837622887583825,-0.01745375015502685,0.38590791908540345
317,12.71,-0.3788031401928412,0.27479816751604164,-0.07136584170313305,0.3194323889929418
318,12.75,-0.34876966922841013,0.17682181724092103,-0.12791271780512534,0.23958353758117493
319,12.79,-0.3637864047106257,0.07984286074683193,-0.1866167517472686,0.16092207654035434
320,12.83,-0.43386450362763157,-0.005173763843091448,-0.24676062671041862,0.09372617020629131
321,12.87,-0.418847768145416,-0.0712998698830087,-0.3075513351723433,0.044431868052093634
322,12.91,-0.4438756606157753,-0.11391286733142265,-0.36827238621477076,0.017352015356944306
323,12.95,-0.3587808262165538,-0.1299486484459637,-0.4283832941018665,0.015437990993655434
324,12.99,-0.4088366111572723,-0.11884429448460436,-0.4875568699510743,0.039376822636779156
325,13.03,-0.3687919832046975,-0.0832617193087418,-0.5456623987011432,0.08686657039582134
326,13.07,-0.33875851224026643,-0.028039088280127106,-0.6027059661613643,0.1535383912265139
327,13.11,-0.353775247722482,0.041064425073568736,-0.6587394524339556,0.23404488249883135
328,13.15,-0.3437640907343383,0.11538569469571928,-0.7137539102017957,0.3201309775279593
329,13.19,-0.418847768145416,0.18062834490212856,-0.7675794652720679,0.3980636019427326
330,13.23,-0.4689035530861346,0.22252383508729412,-0.8198166696218735,0.4540324427983545
331,13.27,-0.4488812391098472,0.23598715214948962,-0.8698170663674045,0.4828677186141428
332,13.31,-0.43386450362763157,0.22675783990956438,-0.9167117108299392,0.48960605190613227
333,13.35,-0.3437640907343383,0.2068343213874417,-0.9594661329258982,0.4851684352668812
334,13.39,-0.3637864047106257,0.1890253899309014,-0.9969367660202786,0.4812326267276368
335,13.43,-0.3737975616987694,0.18322426513863363,-1.027921678633492,0.48673976900738164
336,13.47,-0.3687919832046975,0.1951537330234624,-1.0512207427146854,0.5067230665396684
337,13.51,-0.3888142971809849,0.22564982293527314,-1.0657269225834383,0.5416509089749569
338,13.55,-0.3838087186869131,0.26750677356755415,-1.0705561809251802,0.5845758378141771
339,13.59,-0.3838087186869131,0.30391654478004354,-1.0651989552169425,0.6198463996458256
340,13.63,-0.3587808262165538,0.317209607589204,-1.0496553814093388,0.6312371791359274
341,13.67,-0.3237417767580508,0.30053081081993316,-1.0245077066244295,0.612598147195943
342,13.71,-0.3437640907343383,0.2604325116113113,-0.9908891731490331,0.5701533088138553
343,13.75,-0.24865809934697308,0.211544743342548,-0.95033177990564,0.5175918416735569
344,13.79,-0.24865809934697308,0.16920859928834753,-0.904515350651359,0.46931212911966697
345,13.83,-0.2987138842876916,0.14476350834789778,-0.8549830809791394,0.4360595019053709
346,13.87,-0.3687919832046975,0.14444492455412855,-0.8029097750165408,0.42383711771810506
347,13.91,-0.3888142971809849,0.16988120072396926,-0.7489930621845713,0.4342885202541934
348,13.95,-0.4288589251335597,0.21718299792510026,-0.6934918867849132,0.463814681050306
349,13.99,-0.42385334663948787,0.2760293217321141,-0.6363839214047529,0.502759557056006
350,14.03,-0.41384218965134417,0.3341890287770152,-0.5775782181244222,0.5397096951940334
351,14.07,-0.42385334663948787,0.3846511970911732,-0.5171121566191624,0.5682219108287497
352,14.11,-0.4939314455564938,0.427510709191797,-0.455277523081654,0.5886039325860261
353,14.15,-0.5690151229675716,0.46770226326295145,-0.3926480895514158,0.60577599178168
354,14.19,-0.7291936347778708,0.5113298920184493,-0.33001204796095496,0.6258009004879215
355,14.23,-0.8893721465881701,0.562718399429927,-0.26824039461846805,0.6530870309219868
356,14.27,-0.9494390885170323,0.6215839388806068,-0.20813877313526857,0.6876961067859122
357,14.31,-1.0195171874340383,0.6805999332170724,-0.15032937833861096,0.723015807158656
358,14.35,-1.059561815386613,0.7294190020863809,-0.09519275062839076,0.7495061567094088
359,14.39,-1.0545562368925412,0.7624413927550784,-0.04287624182735306,0.7620018234133474
360,14.43,-1.0495506583984693,0.7809749577550821,0.006641854961529148,0.7617708771252507
361,14.47,-0.9794725594814635,0.7887367153420533,0.0534519657686525,0.7523574615718754
362,14.51,-0.959450245505176,0.7857688864132285,0.09760010563709741,0.7339366764937578
363,14.55,-0.8743554111059546,0.7693841406708635,0.13898914488843309,0.7041934857189341
364,14.6,-0.6641211143549368,0.7403493791713777,0.17732298363889615,0.6640926558559689
365,14.64,-0.47891471007427827,0.7045217863644863,0.21211682161373183,0.6193795390488107
366,14.68,-0.3698431546884528,0.6701984184502291,0.24278259755376577,0.578066992068178
367,14.72,-0.2722443852110396,0.6447425144234248,0.26877636477767114,0.5472090608024739
368,14.76,-0.18694432209356032,0.6323468682060154,0.28977017916490344,0.5307577713616086
369,14.8,-0.11475887463055104,0.6340755053375249,0.30579699265073756,0.5295692948206686
370,14.84,-0.056508957695036034,0.6491377320991962,0.31732249413146313,0.5425631209782156
371,14.88,-0.013025497317034368,0.6753665965831419,0.32522138578837684,0.5672060167525056
372,14.92,0.014880602787415296,0.7087056614225725,0.3306657722578313,0.5991413145808357
373,14.96,0.026383422166793558,0.7434083422313378,0.3349568700638124,0.6324067564177529
374,15.0,-0.0684572735603864,0.7733565246358242,0.3393405086523918,0.6606559411971861
375,15.04,-0.10850190151296121,0.7929777455494441,0.34484243298822087,0.6781180305438035
376,15.08,-0.2236302068766138,0.7974734350372006,0.35214746904642547,0.6800015991383657
377,15.12,-0.2236302068766138,0.7833242874661542,0.361533722031301,0.6630966779742825
378,15.16,-0.318736198263979,0.7491605584354064,0.3728618964060169,0.6265584178666379
379,15.2,-0.3888142971809849,0.6968469834589558,0.3856105678133625,0.5727340220770339
380,15.24,-0.3938198756750568,0.6325976035801282,0.3989416381040169,0.5079494585605343
381,15.28,-0.3087250412758353,0.5643685220440444,0.4117784464509045,0.43997010363684985
382,15.32,-0.0684572735603864,0.4964440556489573,0.4228831800348659,0.3730614774659969
383,15.36,0.15178818017877507,0.42994957739471806,0.4309287164580059,0.30856504587292116
384,15.4,0.32197784897721804,0.3674285898860441,0.4345679567357076,0.24913478700987585
385,15.44,0.5171954102460202,0.31423414056827864,0.43250513642033894,0.19999745042418765
386,15.48,0.7574631779614691,0.27603385045198436,0.4235689905178165,0.16662765029284948
387,15.52,0.7124129715148225,0.2510975446940861,0.40678500801830464,0.14745537858176275
388,15.56,0.6123014016333854,0.22254970569779015,0.38144742184504554,0.12660867245078714
389,15.6,0.4220894188586551,0.1666906287340465,0.3471954769438233,0.08192431322762043
390,15.64,0.29194437801278694,0.0720448371989201,0.3040976954424277,0.002887812020142765
391,15.68,0.14177702319063137,-0.05289987033979786,0.2527442633688336,-0.10226321979628127
392,15.72,0.09172123824991286,-0.18581450060952137,0.19434107040502205,-0.21251958893714817
393,15.76,0.01663756083883508,-0.30116328413931015,0.1307834381930929,-0.30422848990515716
394,15.8,-0.018401488619667884,-0.37843359706696034,0.06466708030027378,-0.3588432700328462
395,15.84,-0.028412645607811586,-0.40619939484266065,-0.000812544137852703,-0.36664027992155007
396,15.88,-0.03341822410188344,-0.3824227915532609,-0.06209874789448894,-0.3268611646216423
397,15.92,-0.003384753137452328,-0.31229861871342396,-0.11563161316925762,-0.24555593841803888
398,15.96,-0.04342938109002714,-0.20541634502652437,-0.15826333380971436,-0.13278888621686039
399,16.0,-0.11350748000703308,-0.07301020188520525,-0.18764651975169977,5.470511565589433e-05
400,16.04,-0.19860231440625456,0.0738397009486424,-0.20251650519716258,0.14207007849716285
401,16.08,-0.22863578537068566,0.2218426843792721,-0.202815107456811,0.28074980293746793
402,16.12,-0.17858000042996713,0.3511955882088148,-0.18963954776093916,0.3979961717165867
403,16.16,-0.2036078929003264,0.44210084020364093,-0.16503638344110028,0.4760385482188947
404,16.2,-0.09849074452481751,0.4874082243544277,-0.13168805716399193,0.509000928754495
405,16.24,0.031654296321050636,0.49536604310286475,-0.09255285902889378,0.5053365002560625
406,16.28,0.031654296321050636,0.48318442192377875,-0.050516750724927506,0.48177836663743684
407,16.32,0.07169892427362545,0.46896668451835694,-0.00810321956022872,0.45583014580013476
408,16.36,0.09672681674398471,0.4649793962237562,0.03272779108176872,0.43957407837081247
409,16.4,0.006626403850691376,0.4739499305419534,0.07067588807172048,0.4362712459399537
410,16.44,0.04166545330919434,0.4922916554926996,0.1050906491015557,0.44318355640539475
411,16.48,0.086715659755841,0.5162047358180758,0.13587077854930393,0.4570202835290191
412,16.52,0.22186627909578102,0.544402068700209,0.16329730486650784,0.4764659586198977
413,16.56,0.4871619392815892,0.5773943792958218,0.18783302124649354,0.5016735580943232
414,16.6,0.7174185500088943,0.6159992359361268,0.20992617519908024,0.5330400358176125
415,16.64,0.9777086317006306,0.6604178116477203,0.2298594700628573,0.5704690092721828
416,16.68,1.167920614475361,0.7091810377690232,0.24767806916248947,0.6124519751610034
417,16.72,1.5032943735781752,0.7588638743785895,0.26320861835860243,0.6557636314697473
418,16.76,1.7585788767758395,0.8053536511072139,0.27615279905092055,0.6965961783969344
419,16.8,1.9738187520209292,0.8455197956192894,0.2862175984140207,0.7320785894060531
420,16.84,2.184053048771947,0.877139761896111,0.2932394655353542,0.7601491060625672
421,16.88,2.389281767028893,0.897211684371933,0.29726969091389305,0.7779490660229531
422,16.92,2.6095272207680544,0.9031737696376057,0.29860579564236334,0.7830178585445445
423,16.96,2.729661104625779,0.8957323672243424,0.2977698751156185,0.7760123723051181
424,17.0,2.7446778401079945,0.8794653365743155,0.2954453088239793,0.7612309318097582
425,17.04,2.554465857333264,0.861227598914785,0.2923887900858627,0.7450323231010859
426,17.08,2.419315237993324,0.8472152346901537,0.2893370105559548,0.7330332122190687
427,17.12,2.2641423046770965,0.8401184920106219,0.2869258594437783,0.727447625822779
428,17.16,2.1289916853371564,0.8397288678939919,0.2856341772287142,0.7277372599423577
429,17.2,2.0288801154557197,0.8457478858866693,0.28575687899934704,0.7333607237657072
430,17.24,1.9437852810564982,0.8589762197858286,0.28740733413712405,0.7449366796150785
431,17.28,1.7936179262343426,0.8804704954513775,0.2905460176599299,0.7634472818053828
432,17.32,1.738556562799552,0.9102750482824005,0.2950286187744148,0.789012688284635
433,17.36,1.6684784638825463,0.9471627591882954,0.3006616966180114,0.8206191058234547
434,17.4,1.5883892079773967,0.9887657447801715,0.3072510057057773,0.8562279988376741
435,17.44,1.5883892079773967,1.0323300246346025,0.3146297960182825,0.8934426687386186
436,17.48,1.5333278445426062,1.0754571967621998,0.3226619189928153,0.9301467762042613
437,17.52,1.4782664811078159,1.1160932010507651,0.3312248632472088,0.9644700546851757
438,17.56,1.4882776380959595,1.1522225547634803,0.34018585896585524,0.9945177090691915
439,17.6,1.5032943735781752,1.1819850045890328,0.34938485518647694,1.0185224557084016
440,17.64,1.4932832165900314,1.203902361210622,0.35863088936088977,1.0350801666566847
441,17.68,1.5833836294833248,1.2150650065407875,0.3677084028945084,1.0413117386791562
442,17.72,1.5984003649655403,1.2075512107048745,0.37638440508587545,1.0293800373607105
443,17.76,1.6284338359299715,1.1700844943354438,0.3844089284876079,0.9883181055693737
444,17.8,1.6885007778588337,1.0968156790945431,0.391506466319068,0.9126968179140404
445,17.84,1.8336625541869174,0.9932814349833581,0.39735917624372225,0.8083211883622375
446,17.88,1.8987350746098515,0.8743842666424172,0.401582898136774,0.6901265557288799
447,17.92,1.9037406531039232,0.7584391317436814,0.40370036056885916,0.5762698939071377
448,17.96,1.7535732982817678,0.6615086880844455,0.4031254106453351,0.48254965834035807
449,18.0,1.6584673068944025,0.5933099730664189,0.39918048952460367,0.418451570056214
450,18.04,1.4831168866685718,0.5561903987981135,0.39116575771383577,0.38621773697548045
451,18.08,1.308081817887868,0.5473466882827286,0.378479669254293,0.38303403720757306
452,18.12,1.168230960341993,0.5617247637305385,0.360767032673712,0.40387245528764143
453,18.16,1.0599903309861842,0.5937416048077411,0.3380549820170484,0.4431868377972375
454,18.2,0.9797809411971775,0.637831082595201,0.31083664590776555,0.4954070979098711
455,18.25,0.913492065200182,0.6888272828631429,0.28007513580928733,0.5552163308351881
456,18.29,0.8832833989884591,0.7422665156934607,0.2471209875847501,0.6178037350294449
457,18.33,0.8694830190803027,0.794313432601028,0.21355792749073496,0.6788630371942929
458,18.37,0.862580326336978,0.8418505243484479,0.18100925368885912,0.7348064386172509
459,18.41,0.727429706997038,0.8828963620912598,0.15094619514582416,0.7832910223212213
460,18.45,0.7024018145266788,0.9168343656578525,0.1245381614899459,0.8235082574371961
461,18.49,0.7074073930207506,0.944089977280935,0.1025728276850965,0.8558567910435082
462,18.53,0.6223125586215291,0.9656711551938482,0.08545414349353009,0.8814009030851325
463,18.57,0.43710615434087063,0.9826302514551137,0.07326426530500989,0.9012452449965984
464,18.61,0.26191090704835585,0.995593745086936,0.06585896977281584,0.9160261922940586
465,18.65,-0.003384753137452328,1.0050120450279667,0.06296232060057613,0.9261585272706371
466,18.69,-0.16856884344182343,1.011813269637036,0.06423675859052282,0.9325232061285837
467,18.73,-0.3087250412758353,1.0176100856316752,0.06932327465282105,0.9367129294587707
468,18.77,-0.3988254541691286,1.0242620729954643,0.07786214692695548,0.9406222248858982
469,18.81,-0.5590039659794279,1.0329293009049345,0.08950944882069821,0.9455255951289105
470,18.85,-0.6941545853193679,1.039499147392006,0.10395758422075309,0.9478722576808164
471,18.89,-0.7742438412245175,1.0292903176659456,0.12095585584073017,0.9344812903053337
472,18.93,-0.8343107831533797,0.985237204510851,0.14031705739489878,0.889989200967361
473,18.97,-0.8793609896000264,0.902760941268421,0.16189115848810276,0.8103164502670632
474,19.01,-0.8693498326118827,0.7915636167160248,0.18548666857674825,0.7042160669216044
475,19.05,-0.894377725082242,0.6669625454297753,0.21072995526088253,0.5854071816918175
476,19.09,-0.8693498326118827,0.5439128236003106,0.2368825339630492,0.4673435314652497
477,19.13,-0.8443219401415234,0.43608798036035795,0.2626776117348333,0.3626341286232068
478,19.17,-0.9144000390585294,0.3550401349470839,0.28625776928472446,0.2823655045156542
479,19.21,-0.9744669809873916,0.3084702722621202,0.3052715877804182,0.23444630711643888
480,19.25,-1.0095060304458945,0.2988519797336396,0.31712959810935165,0.22216500598288805
481,19.29,-1.1196287573154753,0.3235276845613205,0.3193629437150271,0.24404731864871695
482,19.33,-1.1897068562324813,0.37610250887228247,0.3099977455900732,0.2949447253752618
483,19.37,-1.3899299959953553,0.4475154301454019,0.2878599661066555,0.3669146355220389
484,19.41,-1.500052722864936,0.5262970930840136,0.2527511694031704,0.44942971449634633
485,19.45,-1.5400973508175109,0.6007691788594138,0.20547216306017424,0.5314586456234357
486,19.49,-1.5451029293115828,0.6629842849611155,0.14770625532005663,0.6052143235638493
487,19.53,-1.6502200776870917,0.7103267789528807,0.08179681690632826,0.6677039362490637
488,19.57,-1.7453260690744568,0.744556931084667,0.010462565108464989,0.7198810317864042
489,19.61,-1.6502200776870917,0.7698784885214485,-0.06350591869033681,0.7649000930327577
490,19.65,-1.6452144991930198,0.7907795132037656,-0.13752724708682124,0.8061859456204827
491,19.69,-1.7353149120863132,0.8103060711264544,-0.2094510154062671,0.8459188357701106
492,19.73,-1.705281441121882,0.8287888934414543,-0.27769322860932627,0.8839343330560815
493,19.77,-1.70027586262781,0.8354205534444668,-0.34127470483484423,0.9101073017069016
494,19.81,-1.7353149120863132,0.7983135451606391,-0.39977155930782304,0.8953325971499413
495,19.85,-1.7353149120863132,0.6820359792550185,-0.45320389608436135,0.8073715960449107
496,19.89,-1.6952702841337384,0.4773771799456495,-0.501897945645376,0.6377561866496134
497,19.93,-1.7353149120863132,0.20669779528328203,-0.5463559407933481,0.4066544233298431
498,19.97,-1.6952702841337384,-0.08927920067056824,-0.5871573526453739,0.15082798376374204
499,20.01,-1.7152925981100258,-0.36787443823422855,-0.624897784438849,-0.09137608227622719
500,20.05,-1.7403204905803848,-0.5964486350346131,-0.6601549834306827,-0.2908448347683293
